booking_id,passenger_id,flight_id,booking_date,travel_date,fare_class,fare_amount,tax_amount,booking_status,miles_earned
9020933,700182,41291,2026-03-05,2026-03-12,Economy,5921.0,1160.52,NoShow,1184
9020934,700962,40754,2026-02-23,2026-03-22,Economy,5620.0,1124.4,Confirmed,1124
9020935,700070,40321,2025-08-14,2025-09-11,Economy,6185.0,1192.2,Confirmed,1237
9020936,700808,41739,2026-03-05,2026-03-25,Economy,5622.0,1124.64,Confirmed,1124
9020937,700136,41236,2025-12-12,2026-01-16,Economy,7611.0,1363.32,Confirmed,1522
9020938,700092,40547,2025-05-18,2025-07-12,Premium Economy,16379.0,2415.48,Confirmed,3275
9020939,700019,40538,2025-07-01,2025-08-19,Economy,7745.0,1379.4,Cancelled,1549
9020940,700003,40348,2025-01-22,2025-01-31,Economy,6450.0,1224.0,Confirmed,1290
9020941,700119,41715,2026-01-25,2026-02-24,Premium Economy,10499.0,1709.88,Confirmed,2099
9020942,700075,41164,2025-07-28,2025-09-11,Business,49412.0,6379.44,Confirmed,9882
9020943,700337,41149,2025-08-21,2025-09-02,Economy,5108.0,1062.96,Confirmed,1021
9020944,700547,40582,2026-02-12,2026-02-13,Economy,5745.0,1139.4,Confirmed,1149
9020945,700246,41919,2025-03-16,2025-03-19,Business,55986.0,7168.32,Confirmed,11197
9020946,700031,40743,2025-09-06,2025-10-10,Economy,6215.0,1195.8,Confirmed,1243
9020947,700262,40376,2025-01-15,2025-03-15,Economy,4522.0,992.64,Confirmed,904
9020948,700490,40990,2024-12-21,2025-02-17,First,135873.0,16754.76,Confirmed,27174
9020949,700706,40029,2025-11-19,2025-11-27,Premium Economy,10593.0,1721.16,Confirmed,2118
9020950,700004,41993,2025-10-26,2025-10-31,Economy,12663.0,1969.56,Confirmed,2532
9020951,700649,40078,2025-04-12,2025-05-14,Economy,5726.0,1137.12,Confirmed,1145
9020952,701404,41844,2025-07-01,2025-07-13,Economy,6420.0,1220.4,Confirmed,1284
9020953,700049,40226,2026-03-04,2026-03-09,Economy,4664.0,1009.68,Confirmed,932
9020954,701050,41321,2025-05-21,2025-07-15,Premium Economy,12060.0,1897.2,Confirmed,2412
9020955,700077,41351,2025-03-23,2025-04-13,Business,48192.0,6233.04,Confirmed,9638
9020956,701001,41127,2025-12-10,2025-12-16,First,121804.0,15066.48,Confirmed,24360
9020957,700495,40744,2025-09-20,2025-10-01,Economy,6154.0,1188.48,Confirmed,1230
9020958,700056,40516,2024-12-08,2025-02-06,Economy,7004.0,1290.48,Confirmed,1400
9020959,700689,40797,2025-07-29,2025-09-27,Economy,4513.0,991.56,Confirmed,902
9020960,700820,41952,2026-02-02,2026-03-14,Premium Economy,12304.0,1926.48,Confirmed,2460
9020961,700384,40620,2025-09-04,2025-09-23,Economy,5186.0,1072.32,Confirmed,1037
9020962,700002,40871,2025-04-02,2025-04-19,Economy,6386.0,1216.32,Confirmed,1277
9020963,700100,41815,2025-05-28,2025-07-15,Economy,6403.0,1218.36,Confirmed,1280
9020964,701199,41679,2025-03-24,2025-04-15,Economy,5303.0,1086.36,Confirmed,1060
9020965,700593,40083,2025-07-04,2025-08-09,Economy,6699.0,1253.88,Confirmed,1339
9020966,700087,40084,2025-12-26,2026-01-08,Premium Economy,10853.0,1752.36,Confirmed,2170
9020967,700815,40216,2025-09-03,2025-09-24,Economy,8284.0,1444.08,Confirmed,1656
9020968,700097,41068,2025-07-02,2025-07-30,Economy,8758.0,1500.96,Confirmed,1751
9020969,700617,40239,2026-03-13,2026-03-18,Premium Economy,13480.0,2067.6,Confirmed,2696
9020970,701250,40510,2025-07-29,2025-08-26,Economy,7226.0,1317.12,Confirmed,1445
9020971,700044,40977,2025-10-02,2025-11-13,Economy,5243.0,1079.16,Confirmed,1048
9020972,700062,40258,2025-11-22,2025-11-27,Economy,4859.0,1033.08,Confirmed,971
9020973,700165,40255,2024-11-26,2025-01-24,Economy,6315.0,1207.8,Confirmed,1263
9020974,701020,40824,2025-02-24,2025-04-10,Economy,5145.0,1067.4,Cancelled,1029
9020975,701069,40457,2025-10-29,2025-11-07,Economy,6258.0,1200.96,Cancelled,1251
9020976,700615,40562,2025-05-15,2025-05-31,Economy,6663.0,1249.56,NoShow,1332
9020977,700087,40805,2025-11-14,2025-12-23,Economy,9053.0,1536.36,Confirmed,1810
9020978,700702,41005,2025-05-10,2025-05-16,Economy,4707.0,1014.84,Confirmed,941
9020979,700277,40849,2025-04-14,2025-05-24,Economy,7055.0,1296.6,Confirmed,1411
9020980,700138,41610,2024-12-03,2025-01-29,Economy,7635.0,1366.2,Confirmed,1527
9020981,701134,40829,2025-03-21,2025-05-04,Economy,5772.0,1142.64,Confirmed,1154
9020982,700086,41665,2025-07-15,2025-08-01,Business,37935.0,5002.2,Confirmed,7587
9020983,700112,40260,2025-09-02,2025-10-19,Premium Economy,12849.0,1991.88,Confirmed,2569
9020984,700057,41078,2025-02-28,2025-03-04,Economy,4104.0,942.48,Confirmed,820
9020985,700872,40319,2026-03-08,2026-03-14,Economy,7766.0,1381.92,Confirmed,1553
9020986,700081,40361,2025-11-23,2025-12-21,Economy,4743.0,1019.16,Confirmed,948
9020987,700001,41313,2025-09-13,2025-11-06,Economy,5028.0,1053.36,NoShow,1005
9020988,700484,41995,2025-03-31,2025-04-12,Business,30660.0,4129.2,Confirmed,6132
9020989,700943,41006,2025-07-31,2025-08-09,Premium Economy,12204.0,1914.48,Confirmed,2440
9020990,700013,40455,2025-11-08,2025-12-03,Economy,5510.0,1111.2,Confirmed,1102
9020991,700768,41275,2026-01-02,2026-01-11,First,123575.0,15279.0,Confirmed,24715
9020992,701345,40067,2025-10-10,2025-10-22,Economy,9587.0,1600.44,Confirmed,1917
9020993,700186,40844,2025-04-30,2025-05-03,Economy,5247.0,1079.64,Confirmed,1049
9020994,700029,41790,2026-01-27,2026-02-16,Premium Economy,13090.0,2020.8,Confirmed,2618
9020995,700054,40761,2025-09-29,2025-11-28,Economy,9055.0,1536.6,Confirmed,1811
9020996,700606,41203,2025-08-12,2025-10-11,Premium Economy,10985.0,1768.2,Confirmed,2197
9020997,700888,40340,2026-01-20,2026-02-08,Economy,4742.0,1019.04,Confirmed,948
9020998,700368,40618,2025-03-23,2025-04-05,Economy,6259.0,1201.08,Confirmed,1251
9020999,700771,41349,2024-12-04,2025-01-06,Economy,8086.0,1420.32,Confirmed,1617
9021000,700765,40621,2026-01-12,2026-01-21,Economy,5931.0,1161.72,Confirmed,1186
9021001,701101,40071,2025-03-04,2025-03-30,Premium Economy,18249.0,2639.88,Confirmed,3649
9021002,700022,40319,2026-01-22,2026-03-14,Economy,5999.0,1169.88,Confirmed,1199
9021003,700098,40837,2026-03-18,2026-03-21,Economy,5719.0,1136.28,Confirmed,1143
9021004,700153,40555,2025-05-18,2025-07-08,Economy,6924.0,1280.88,Confirmed,1384
9021005,700048,41597,2026-01-31,2026-02-26,Economy,5943.0,1163.16,Cancelled,1188
9021006,700570,41097,2025-07-22,2025-08-26,Economy,7486.0,1348.32,Confirmed,1497
9021007,700107,40299,2025-06-14,2025-07-31,Economy,5053.0,1056.36,Confirmed,1010
9021008,700481,40862,2025-05-04,2025-06-28,Economy,7378.0,1335.36,Confirmed,1475
9021009,700606,41690,2025-08-04,2025-09-02,Economy,6978.0,1287.36,Confirmed,1395
9021010,700089,41919,2025-01-25,2025-03-19,Economy,6393.0,1217.16,Confirmed,1278
9021011,701345,40776,2025-03-04,2025-03-14,Economy,5773.0,1142.76,Confirmed,1154
9021012,700002,41230,2026-01-29,2026-02-02,Premium Economy,11835.0,1870.2,Cancelled,2367
9021013,700830,41740,2025-01-05,2025-02-27,Economy,6347.0,1211.64,Confirmed,1269
9021014,700857,40348,2024-12-16,2025-01-31,Economy,6934.0,1282.08,Confirmed,1386
9021015,700258,40746,2025-10-28,2025-11-25,Economy,7677.0,1371.24,Confirmed,1535
9021016,700035,40731,2025-07-08,2025-08-18,Premium Economy,14022.0,2132.64,Confirmed,2804
9021017,701355,41941,2026-01-20,2026-02-14,Economy,4825.0,1029.0,Confirmed,965
9021018,700986,40183,2025-06-14,2025-07-03,Economy,5878.0,1155.36,Confirmed,1175
9021019,700281,40746,2025-09-29,2025-11-25,Economy,10142.0,1667.04,Confirmed,2028
9021020,700078,40766,2025-09-25,2025-11-05,Economy,5523.0,1112.76,Confirmed,1104
9021021,700026,41131,2026-02-08,2026-03-24,Premium Economy,13246.0,2039.52,Cancelled,2649
9021022,700783,41777,2025-12-16,2025-12-31,Economy,6141.0,1186.92,Confirmed,1228
9021023,700789,40566,2025-03-12,2025-03-28,Economy,5702.0,1134.24,NoShow,1140
9021024,700077,40644,2024-12-31,2025-02-26,Premium Economy,28937.0,3922.44,Confirmed,5787
9021025,700978,41038,2025-08-09,2025-09-12,Business,51949.0,6683.88,NoShow,10389
9021026,700128,41639,2025-10-09,2025-10-17,Economy,5534.0,1114.08,Confirmed,1106
9021027,700449,41676,2025-06-17,2025-07-10,Economy,9471.0,1586.52,NoShow,1894
9021028,700097,41273,2025-10-23,2025-10-28,Economy,8513.0,1471.56,Confirmed,1702
9021029,700100,40878,2025-07-02,2025-08-03,Business,34997.0,4649.64,Confirmed,6999
9021030,700525,41707,2025-04-14,2025-05-11,Economy,5096.0,1061.52,Confirmed,1019
9021031,700430,40132,2026-01-13,2026-02-20,Economy,4743.0,1019.16,Confirmed,948
9021032,701115,41138,2025-04-17,2025-06-09,Economy,10170.0,1670.4,Confirmed,2034
9021033,701238,41547,2025-03-14,2025-05-05,Economy,5114.0,1063.68,Confirmed,1022
9021034,700467,41117,2025-11-08,2025-11-10,Economy,5671.0,1130.52,Confirmed,1134
9021035,700128,41912,2025-03-06,2025-03-14,Economy,10236.0,1678.32,Confirmed,2047
9021036,700133,40616,2025-11-15,2025-11-27,Economy,5646.0,1127.52,Confirmed,1129
9021037,700954,40646,2025-12-07,2026-02-03,Economy,5952.0,1164.24,Confirmed,1190
9021038,700011,40674,2025-01-18,2025-01-27,Economy,4547.0,995.64,Confirmed,909
9021039,700018,41410,2025-01-15,2025-03-13,Premium Economy,11998.0,1889.76,Confirmed,2399
9021040,700927,40891,2026-01-03,2026-02-21,Economy,6130.0,1185.6,Confirmed,1226
9021041,700117,41987,2025-10-22,2025-10-28,Economy,5914.0,1159.68,Confirmed,1182
9021042,700413,40080,2025-06-18,2025-08-11,Business,44730.0,5817.6,Confirmed,8946
9021043,700118,40363,2026-01-01,2026-02-18,Economy,7474.0,1346.88,Confirmed,1494
9021044,700005,41405,2025-12-18,2026-02-08,Premium Economy,18739.0,2698.68,NoShow,3747
9021045,701293,41848,2026-01-12,2026-03-02,Business,66766.0,8461.92,Confirmed,13353
9021046,701266,40757,2025-02-10,2025-03-21,Premium Economy,9812.0,1627.44,Confirmed,1962
9021047,700012,40383,2025-12-22,2026-02-09,Economy,6865.0,1273.8,Cancelled,1373
9021048,700334,40266,2025-06-16,2025-06-24,Economy,8471.0,1466.52,Confirmed,1694
9021049,700253,41920,2026-01-31,2026-03-21,Economy,3892.0,917.04,Confirmed,778
9021050,700576,40001,2025-05-01,2025-05-07,Economy,5760.0,1141.2,Confirmed,1152
9021051,701005,41274,2025-05-12,2025-05-16,Economy,8441.0,1462.92,Confirmed,1688
9021052,701423,40183,2025-05-05,2025-07-03,Economy,5664.0,1129.68,Confirmed,1132
9021053,700319,41099,2025-09-06,2025-10-25,Business,67479.0,8547.48,Confirmed,13495
9021054,700208,40246,2025-04-11,2025-06-06,Business,36651.0,4848.12,Cancelled,7330
9021055,700708,41075,2025-01-17,2025-02-13,Economy,9350.0,1572.0,Confirmed,1870
9021056,701473,41275,2025-12-06,2026-01-11,Business,34958.0,4644.96,Confirmed,6991
9021057,700090,41589,2025-08-17,2025-09-10,First,111358.0,13812.96,Confirmed,22271
9021058,701403,41869,2026-01-15,2026-02-10,Economy,5617.0,1124.04,Confirmed,1123
9021059,700114,40217,2025-08-27,2025-09-19,Economy,4156.0,948.72,Confirmed,831
9021060,700417,40307,2025-12-21,2026-02-18,Economy,5967.0,1166.04,Confirmed,1193
9021061,701467,40664,2025-03-07,2025-03-26,Economy,10151.0,1668.12,Confirmed,2030
9021062,700692,40823,2025-03-06,2025-03-26,Economy,8368.0,1454.16,Confirmed,1673
9021063,701242,41969,2025-12-24,2026-01-10,Business,34645.0,4607.4,Confirmed,6929
9021064,700464,40081,2025-03-04,2025-04-25,Economy,4470.0,986.4,Confirmed,894
9021065,701374,41621,2025-03-23,2025-05-22,Economy,4495.0,989.4,Confirmed,899
9021066,701015,40917,2025-10-02,2025-11-20,Economy,6246.0,1199.52,Cancelled,1249
9021067,700192,41768,2025-09-29,2025-10-03,Economy,5735.0,1138.2,Confirmed,1147
9021068,700093,40301,2025-09-14,2025-10-03,Economy,10996.0,1769.52,Confirmed,2199
9021069,700146,40139,2025-04-16,2025-06-01,Economy,7946.0,1403.52,Confirmed,1589
9021070,701026,40832,2025-12-22,2026-01-20,Economy,5749.0,1139.88,Confirmed,1149
9021071,700554,40589,2025-08-16,2025-09-11,Economy,7170.0,1310.4,Confirmed,1434
9021072,700030,40552,2026-01-10,2026-02-17,Economy,5260.0,1081.2,Confirmed,1052
9021073,700123,40096,2025-09-20,2025-10-14,Economy,5312.0,1087.44,Confirmed,1062
9021074,700003,41349,2025-01-01,2025-01-06,Business,38145.0,5027.4,Confirmed,7629
9021075,700684,41611,2025-07-12,2025-08-22,Premium Economy,11363.0,1813.56,Cancelled,2272
9021076,700543,41611,2025-07-17,2025-08-22,Economy,5190.0,1072.8,Confirmed,1038
9021077,700790,40742,2025-03-25,2025-05-13,Economy,7622.0,1364.64,Confirmed,1524
9021078,700883,40453,2025-11-11,2025-12-30,Economy,6525.0,1233.0,Confirmed,1305
9021079,700847,40322,2026-03-16,2026-03-29,Economy,4983.0,1047.96,Confirmed,996
9021080,700721,40219,2026-01-13,2026-02-12,Economy,7874.0,1394.88,Confirmed,1574
9021081,700852,40851,2025-03-30,2025-05-13,Premium Economy,11158.0,1788.96,Confirmed,2231
9021082,700035,40961,2025-10-01,2025-11-05,Economy,6828.0,1269.36,Confirmed,1365
9021083,700854,40336,2024-12-04,2025-01-29,Business,35924.0,4760.88,Confirmed,7184
9021084,700089,41960,2025-12-17,2026-01-13,Premium Economy,14384.0,2176.08,Confirmed,2876
9021085,701478,41066,2025-08-11,2025-08-15,Economy,6730.0,1257.6,Confirmed,1346
9021086,700136,40643,2025-04-12,2025-05-07,Economy,7422.0,1340.64,Confirmed,1484
9021087,700103,41966,2025-12-31,2026-01-03,Economy,6582.0,1239.84,Confirmed,1316
9021088,701113,40169,2025-08-05,2025-09-28,Economy,6326.0,1209.12,Confirmed,1265
9021089,701457,40801,2026-01-13,2026-03-11,Economy,6408.0,1218.96,Confirmed,1281
9021090,700374,41497,2025-09-14,2025-11-03,Economy,4607.0,1002.84,Cancelled,921
9021091,700541,40826,2025-05-20,2025-05-25,Economy,4918.0,1040.16,Confirmed,983
9021092,701479,41666,2025-06-07,2025-07-04,Premium Economy,14998.0,2249.76,Confirmed,2999
9021093,700086,41324,2025-06-20,2025-08-17,Economy,7055.0,1296.6,Confirmed,1411
9021094,700803,40860,2025-03-10,2025-03-23,Economy,4827.0,1029.24,Confirmed,965
9021095,700318,40958,2025-04-19,2025-06-13,Economy,5850.0,1152.0,Confirmed,1170
9021096,700077,41631,2025-05-20,2025-07-05,Economy,6867.0,1274.04,Cancelled,1373
9021097,701463,41997,2025-07-31,2025-09-07,Economy,5637.0,1126.44,Confirmed,1127
9021098,700454,41299,2025-01-09,2025-01-11,Premium Economy,17516.0,2551.92,Confirmed,3503
9021099,700024,40458,2025-08-22,2025-10-01,Premium Economy,12537.0,1954.44,Cancelled,2507
9021100,700798,41057,2025-03-31,2025-05-29,Economy,6533.0,1233.96,Confirmed,1306
9021101,700112,41528,2025-06-30,2025-07-09,Economy,6794.0,1265.28,Confirmed,1358
9021102,700355,41681,2026-01-18,2026-02-06,Economy,9963.0,1645.56,Confirmed,1992
9021103,700773,41270,2025-01-06,2025-01-20,Economy,6904.0,1278.48,Confirmed,1380
9021104,701180,40592,2026-03-17,2026-03-20,Economy,13372.0,2054.64,Confirmed,2674
9021105,700110,41551,2025-12-10,2026-02-08,Economy,4628.0,1005.36,Confirmed,925
9021106,700324,41753,2025-01-27,2025-02-25,Economy,5669.0,1130.28,Confirmed,1133
9021107,700124,41728,2025-03-08,2025-03-13,Economy,6631.0,1245.72,Confirmed,1326
9021108,700304,41839,2025-02-08,2025-02-20,Economy,10233.0,1677.96,Confirmed,2046
9021109,700028,41980,2025-12-01,2026-01-22,Business,42304.0,5526.48,Confirmed,8460
9021110,700423,41539,2025-01-08,2025-02-06,Economy,5181.0,1071.72,Confirmed,1036
9021111,701064,40736,2025-07-26,2025-09-11,Economy,6109.0,1183.08,Cancelled,1221
9021112,700120,40902,2025-10-19,2025-10-25,Business,44248.0,5759.76,Confirmed,8849
9021113,700845,41664,2026-01-10,2026-01-15,Economy,4885.0,1036.2,Confirmed,977
9021114,700169,41985,2025-05-10,2025-07-09,Economy,6278.0,1203.36,Confirmed,1255
9021115,700519,41998,2025-06-17,2025-08-11,Economy,4621.0,1004.52,Confirmed,924
9021116,700199,40613,2025-10-14,2025-11-25,Premium Economy,10436.0,1702.32,Confirmed,2087
9021117,701001,40773,2024-12-16,2025-01-29,Economy,6072.0,1178.64,Confirmed,1214
9021118,700021,41826,2025-03-19,2025-04-04,Economy,5136.0,1066.32,Cancelled,1027
9021119,700184,40920,2025-10-16,2025-11-18,Economy,5820.0,1148.4,Confirmed,1164
9021120,700057,40104,2025-09-22,2025-10-12,Economy,6696.0,1253.52,Confirmed,1339
9021121,701152,41707,2025-05-04,2025-05-11,Economy,6177.0,1191.24,Confirmed,1235
9021122,700915,40474,2024-12-23,2025-01-07,Premium Economy,15892.0,2357.04,Confirmed,3178
9021123,700996,41802,2025-01-19,2025-02-03,Economy,5703.0,1134.36,Confirmed,1140
9021124,700011,41312,2025-01-08,2025-01-11,Economy,6377.0,1215.24,Confirmed,1275
9021125,700088,41033,2025-05-05,2025-05-10,Economy,5036.0,1054.32,Confirmed,1007
9021126,700395,40490,2025-02-16,2025-03-10,Business,33116.0,4423.92,Cancelled,6623
9021127,700131,40202,2026-02-07,2026-02-11,Premium Economy,11767.0,1862.04,Confirmed,2353
9021128,700262,41060,2025-06-04,2025-06-09,Premium Economy,14247.0,2159.64,Confirmed,2849
9021129,700274,41138,2025-05-04,2025-06-09,Economy,8206.0,1434.72,Confirmed,1641
9021130,700010,41140,2025-11-05,2025-12-01,Economy,7151.0,1308.12,Confirmed,1430
9021131,701153,40838,2025-11-07,2025-12-16,Economy,10690.0,1732.8,Confirmed,2138
9021132,700029,40266,2025-06-21,2025-06-24,Economy,7573.0,1358.76,Confirmed,1514
9021133,700234,40257,2025-09-24,2025-10-20,Business,50531.0,6513.72,Confirmed,10106
9021134,700932,41927,2025-11-12,2025-12-27,Economy,7718.0,1376.16,Confirmed,1543
9021135,701332,40252,2025-11-17,2025-12-08,Economy,6332.0,1209.84,Confirmed,1266
9021136,700107,40713,2025-07-30,2025-09-19,Economy,7557.0,1356.84,Confirmed,1511
9021137,700437,40730,2025-12-13,2025-12-31,Economy,5065.0,1057.8,Confirmed,1013
9021138,700007,40715,2025-11-16,2025-12-31,Economy,9549.0,1595.88,Confirmed,1909
9021139,700021,40381,2026-02-21,2026-03-23,Economy,7140.0,1306.8,Confirmed,1428
9021140,700067,40878,2025-06-24,2025-08-03,Economy,5239.0,1078.68,Confirmed,1047
9021141,700083,41280,2025-10-18,2025-11-20,Economy,7574.0,1358.88,Confirmed,1514
9021142,701243,40916,2025-01-14,2025-02-20,Economy,5236.0,1078.32,Confirmed,1047
9021143,700833,40547,2025-05-22,2025-07-12,Economy,9923.0,1640.76,Confirmed,1984
9021144,701114,41910,2025-05-26,2025-07-06,Premium Economy,11030.0,1773.6,Confirmed,2206
9021145,700037,41196,2025-03-18,2025-04-22,Business,50590.0,6520.8,Confirmed,10118
9021146,700914,40743,2025-09-01,2025-10-10,Economy,6977.0,1287.24,Confirmed,1395
9021147,701333,41981,2025-01-06,2025-01-07,Economy,5700.0,1134.0,Confirmed,1140
9021148,700243,41614,2025-12-21,2026-02-09,Economy,4958.0,1044.96,Confirmed,991
9021149,700127,41213,2024-12-05,2025-01-23,Economy,7755.0,1380.6,Confirmed,1551
9021150,700011,40822,2025-04-15,2025-06-10,Economy,4697.0,1013.64,Confirmed,939
9021151,700079,40322,2026-03-14,2026-03-29,Economy,4948.0,1043.76,Confirmed,989
9021152,700438,40776,2025-01-21,2025-03-14,Economy,13805.0,2106.6,Confirmed,2761
9021153,700169,40482,2025-01-27,2025-02-04,Business,45964.0,5965.68,Confirmed,9192
9021154,700104,40735,2024-12-08,2025-02-01,Premium Economy,12982.0,2007.84,Confirmed,2596
9021155,700979,41430,2026-01-20,2026-03-04,Economy,6069.0,1178.28,Confirmed,1213
9021156,700729,40496,2025-06-20,2025-08-15,Economy,6284.0,1204.08,Confirmed,1256
9021157,700125,41239,2025-07-15,2025-07-18,Business,45269.0,5882.28,Confirmed,9053
9021158,700218,41876,2025-03-02,2025-04-05,Economy,4968.0,1046.16,Confirmed,993
9021159,700085,41384,2025-05-13,2025-05-21,Economy,5084.0,1060.08,Confirmed,1016
9021160,700082,40736,2025-09-04,2025-09-11,Economy,7462.0,1345.44,Confirmed,1492
9021161,700027,40459,2025-10-27,2025-12-10,Premium Economy,17913.0,2599.56,Confirmed,3582
9021162,701037,41552,2025-05-19,2025-05-21,Economy,7265.0,1321.8,Cancelled,1453
9021163,700517,40211,2025-02-22,2025-03-17,Premium Economy,17072.0,2498.64,Confirmed,3414
9021164,700017,41457,2025-05-05,2025-06-09,Economy,5177.0,1071.24,Confirmed,1035
9021165,701039,41833,2025-03-07,2025-04-09,Economy,5725.0,1137.0,Confirmed,1145
9021166,700979,40903,2025-02-18,2025-04-19,Economy,5345.0,1091.4,Confirmed,1069
9021167,701426,41903,2025-06-21,2025-07-30,Economy,6569.0,1238.28,Confirmed,1313
9021168,700000,40938,2025-01-14,2025-03-04,Economy,6027.0,1173.24,Confirmed,1205
9021169,700044,41373,2026-02-06,2026-03-07,Economy,5478.0,1107.36,Confirmed,1095
9021170,700535,41922,2025-12-04,2025-12-13,Economy,4970.0,1046.4,Confirmed,994
9021171,700062,40645,2025-04-29,2025-06-18,Economy,5461.0,1105.32,Confirmed,1092
9021172,700054,41469,2025-01-29,2025-03-18,Economy,4985.0,1048.2,Confirmed,997
9021173,700000,40201,2025-03-08,2025-03-12,Economy,6998.0,1289.76,Confirmed,1399
9021174,700120,41259,2025-12-07,2026-01-22,Economy,5460.0,1105.2,Confirmed,1092
9021175,700051,40998,2025-06-19,2025-07-06,Economy,5684.0,1132.08,Cancelled,1136
9021176,700303,41845,2025-01-02,2025-02-23,Economy,5023.0,1052.76,Confirmed,1004
9021177,700044,40461,2025-11-16,2025-12-12,First,159335.0,19570.2,Confirmed,31867
9021178,700263,40421,2025-06-19,2025-07-20,Economy,6061.0,1177.32,Confirmed,1212
9021179,700064,41759,2025-10-21,2025-12-09,Economy,8796.0,1505.52,Confirmed,1759
9021180,700047,41038,2025-09-05,2025-09-12,Economy,6769.0,1262.28,Confirmed,1353
9021181,701206,40822,2025-05-18,2025-06-10,Economy,4081.0,939.72,Confirmed,816
9021182,700105,40657,2026-01-01,2026-01-07,First,121667.0,15050.04,Confirmed,24333
9021183,700043,41761,2025-07-18,2025-07-31,Economy,5342.0,1091.04,Confirmed,1068
9021184,700696,40815,2025-06-14,2025-07-22,Economy,5257.0,1080.84,Confirmed,1051
9021185,700161,40021,2025-04-01,2025-04-03,Economy,6200.0,1194.0,Confirmed,1240
